,DATE,wind_x,wind_y,ceiling,visibility,pressure,dew,precipitation_duration,precipitation_depth,pm25,mean_aod,min_aod,max_aod,grid_id,location,tz,wkt,Latitudes,Longitudes
72287493134,2019-11-11,-144.2145821,173.1001364,8700.967742,38693.0625,10153.91667,134.5483871,1.92,0,25.33333333,0.198552632,0.144,0.256,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-12,9.660111462,204.0850393,9659.205128,30662.825,10168.29167,132.9230769,1.92,0,24.04166667,0.154868421,0.115,0.21,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-16,-205.1157365,175.5777168,22000,51715.8,10146.75,119.2083333,1.92,0,20.57142857,0.080605263,0.035,0.126,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-17,-183.5699949,220.8872254,22000,54676.88,10141.25,78.875,1.92,0,9.5,0.057342105,0.033,0.094,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-18,-43.55583524,75.03088785,22000,58871.52174,10117.56522,-22.58333333,3.555555556,0,7.791666667,0.056184211,0.024,0.092,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-19,-132.2736592,156.1357301,20458.79167,55449.24,10073.25,69.70833333,2.352941176,0,13.29166667,0.132,0.076,0.185,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-21,-20.39531597,39.77381141,9612.769231,52533.96296,10087.29167,74.15384615,1.92,6.4,8.958333333,0.277166667,0.233,0.319,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-22,-100.6216902,142.2214613,22000,55449.24,10183.33333,90.58333333,1.958333333,0,11.20833333,0.139071429,0.077,0.263,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-23,7.183185366,91.89772158,22000,55449.24,10190.5,63.20833333,1.92,0,10.95833333,0.110859649,0.057,0.229,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-24,44.97305638,60.42361731,22000,55384.88,10176.375,30.625,1.92,0,9.583333333,0.0975,0.067,0.157,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-25,-46.77723244,138.1198736,21125.25,55384.88,10130.91667,75.41666667,3.875,0,12.66666667,0.158657895,0.133,0.186,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-26,7.465829328,75.50357814,16798.5,55320.52,10109.16667,27.04545455,2.352941176,0,12.26086957,0.136263158,0.123,0.153,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-11-29,32.36981333,63.34629607,12105.58621,81298.82759,10071.04167,42.82758621,1.766666667,12.16666667,7.208333333,0.208578947,0.198,0.226,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-02,-200.750442,228.8505196,22000,55449.24,10189.25,33.66666667,1,0,11.27777778,0.1273,0.087,0.346,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-05,-127.2749826,114.8313933,12150.05263,39815.25641,10176.79167,115.5,1.92,11.36,9.608695652,0.297090909,0.235,0.341,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-09,-32.24469584,44.15238214,19716.89286,49854.34483,10167.08333,99.53571429,1.92,2.04,10.91666667,0.133232143,0.073,0.299,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-12,-212.7126156,182.0805952,22000,55063.08,10217.66667,93.5,1.92,0,25.70833333,0.218,0.216,0.221,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-13,-11.42532016,187.48281,22000,48690.4,10201.125,113.4166667,1.92,0,28.75,0.213684211,0.144,0.276,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-15,-131.9953956,-94.04749171,21088.52174,58871.52174,10146.86957,37.26086957,2.15,0,5.791666667,0.109605263,0.054,0.209,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-16,-62.01926017,13.3966882,22000,55384.88,10210.16667,-23.66666667,2,0,8.086956522,0.092078947,0.049,0.181,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-19,-33.43826875,99.70406194,22000,58871.52174,10183.83333,-8.5,1.92,0,15.73913043,0.108513514,0.077,0.164,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-24,69.88028847,82.72059496,17328.96296,50772.78571,10107.29167,74.40740741,1.92,9.36,10.54166667,0.088342105,0.075,0.107,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-27,-119.1680723,125.9142789,22000,57089.08333,10122.875,34.625,1.92,6.92,8.958333333,0.152947368,0.098,0.22,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-28,-85.4648902,73.15738202,20361.61538,55449.24,10172.20833,30.96153846,1.92,0,12.75,0.172486486,0.14,0.204,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-29,-85.44514692,95.07910059,19569.34615,52176.40741,10208.33333,61.03846154,1.92,0,15.25,0.27225,0.241,0.328,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2019-12-31,-202.5834434,173.4100907,22000,55449.24,10148.875,26.54166667,1.92,0,13.375,0.112526316,0.053,0.186,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-01,-75.58049795,81.11869113,22000,91778.07692,10169,10.41666667,1.92,0,18.43478261,0.117078947,0.06,0.225,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-02,13.42185078,47.6093469,20503.75862,46851.63333,10134.20833,89.06896552,1.92,0,18.70833333,0.060473684,0.055,0.068,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-03,-154.1934549,157.7347903,22000,54483.68,10203.04167,64.625,1.92,0,14.70833333,0.063894737,0.051,0.076,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-04,-155.7360221,133.3090072,22000,54805.64,10257.625,62.29166667,1.92,0,20.75,0.1765,0.121,0.232,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-05,-136.1001257,148.37707,22000,53067.56,10247.91667,69.5,1.92,0,16.7,0.168666667,0.146,0.204,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-06,,,22000,55449.24,10240.58333,21.875,1.92,0,9.055555556,0.086342105,0.058,0.115,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-07,-44.91416876,51.84477015,22000,55449.24,10209.41667,-37.83333333,1.92,0,7,0.064666667,0.058,0.07,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-08,-91.79208103,89.1988358,14365.64516,45532.5625,10159.29167,81.90322581,1.92,0,13.09090909,0.192947368,0.16,0.227,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-09,-5.711067369,152.8921027,10845.08824,43836.77143,10146.54167,71.05882353,1.92,0,11.29166667,0.1804,0.157,0.341,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-10,-74.49911419,153.242025,22000,55384.88,10196.75,46.125,1.92,0,12.45833333,0.106824561,0.053,0.242,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-11,-48.55276169,68.04266006,15921.10714,53502.34615,10218.375,66.71428571,1.92,0,14.66666667,0.282166667,0.221,0.332,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-12,-56.48853388,33.6222056,18078.2963,50428,10182.08333,68.92592593,1.92,0,16.25,0.171131579,0.131,0.233,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-13,-172.2587572,178.1026099,12806,44198.16129,10184.875,73.93333333,1.92,0,17.45833333,0.310052632,0.233,0.378,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-14,-172.2587572,178.1026099,19132.66667,44509.70968,10191.875,68.96666667,1.92,0,17.58333333,0.260578947,0.212,0.321,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-15,,,22000,51715.8,10167.91667,67.75,1.92,0,27.29166667,0.313263158,0.277,0.367,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-19,-37.21921846,47.27545421,22000,55449.24,10192.66667,-7.541666667,1.92,0,8.75,0.113631579,0.041,0.17,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-22,-75.96879129,65.02878402,21153.16667,54548.08,10214.5,84.875,1.92,0.2,12.5,0.272277778,0.245,0.451,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-23,-83.60600973,43.70453964,22000,53968.76,10196.75,86.5,1.92,0,13.22727273,0.145631579,0.092,0.194,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-24,-177.7360498,186.4691663,22000,55384.88,10159.16667,86.45833333,1.92,0,14.29166667,0.132105263,0.095,0.17,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-25,-52.69312318,101.6778849,8761.792453,22832.35185,10162.4,107.6981132,1.92,0,29.04166667,0.111236842,0.095,0.134,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-28,-52.35843357,123.5845928,22000,55320.52,10208.79167,27.54166667,1.92,0,8.291666667,0.083052632,0.057,0.109,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-29,-122.8020769,-109.5832565,22000,55384.88,10158.66667,-15.26086957,1.92,0,8.652173913,0.095026316,0.071,0.132,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-01-31,15.63335437,203.7145534,22000,55449.24,10210.16667,13.25,1.92,0,10.04166667,0.113413793,0.077,0.144,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-01,-22.76958221,30.68848373,22000,91778.07692,10223.91667,14.375,1.92,0,8.25,0.057157895,0.03,0.081,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-02,-85.79572466,120.3586644,22000,55384.88,10154.04167,56.70833333,1.92,0,12.35,0.096763158,0.052,0.141,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-03,-35.23864323,-33.66539745,13718.60714,51232.5,10109.5,-22.82142857,1.92,0,3.818181818,0.038666667,0.022,0.162,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-04,-89.35359038,-169.4742501,22000,62945.66667,10174.16667,-110.0416667,1,0,7.541666667,0.045763158,0.023,0.088,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-06,-142.4096077,217.530466,22000,55449.24,10205.29167,-3.5,1.92,0,11.34782609,0.076657895,0.04,0.12,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-07,-56.75679541,157.1317431,22000,55449.24,10184.91667,52.45833333,1.92,0,16.0952381,0.096736842,0.071,0.126,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-08,-39.80008851,84.47618096,16695.30303,40428.41176,10164.625,83.60606061,1.92,0,21.5,0.172184211,0.134,0.217,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-10,-73.26156011,76.19752222,13323.30769,51982.62963,10095.29167,30.04,1.92,0,8.375,0.057105263,0.026,0.117,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-11,-54.41252855,77.55911737,22000,55449.24,10134.75,1.166666667,1.92,0,8.625,0.05222807,0.023,0.108,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-12,-109.3950595,93.64144898,22000,55384.88,10177.58333,39.375,1.92,0,11.43478261,0.063394737,0.024,0.134,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-13,-15.22375972,190.7342492,18128.03571,48911.10345,10178.41667,66.57142857,1.92,0,15.25,0.095131579,0.06,0.132,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-14,168.1990238,198.2651971,22000,55063.08,10171.45833,74.08333333,1.92,0,18.125,0.116868421,0.062,0.168,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-15,-120.4681632,34.65185975,22000,52938.96,10200.70833,77.08333333,1.92,0,18.75,0.128657895,0.091,0.176,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-16,-142.4096077,217.530466,15276.87179,32523.525,10197.16667,91.76923077,1.92,0,18.20833333,0.117921053,0.066,0.171,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-17,-70.54831087,174.4697057,22000,48421.48148,10147.75,90.76923077,1.92,0,21.33333333,0.134184211,0.064,0.203,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-18,-118.4598494,113.3544471,9746.97561,30083.88095,10141.25,108.452381,1.92,0,22.29166667,0.317,0.295,0.339,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-19,-182.3250991,156.0690816,8611.793103,43472.03333,10163.70833,107.2413793,1.92,0,24.2173913,0.213263158,0.177,0.265,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
72287493134,2020-02-20,-43.40601343,132.8149853,22000,51200.88,10177.375,79.75,1.92,0,19.45833333,0.067526316,0.037,0.106,PG3MI,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-118.2033194109354 34.05646791625069, -118.2033194109354 34.09367183102137, -118.2482351751414 34.09367183102137, -118.2482351751414 34.05646791625069, -118.2033194109354 34.05646791625069))",34.07506987,118.2257773
